35350,-46.09,-37.9,34.59,35350,3.58,109.5233616,16.54047526,0.12
100064,61.78,2.85,30.01,100064,3.58,304.5134103,-12.54485877,0.92
57757,740.96,-271.18,91.74,57757,3.59,177.6720255,1.76537705,0.61
60260,-171.06,91.82,14.3,60260,3.59,185.3408804,-60.40136988,1.39
7607,60.9,-112.42,18.76,7607,3.59,24.49792651,48.62848641,1.23
27072,-292.42,-368.45,111.49,27072,3.59,86.11656241,-22.44748663,0.57
24674,-15.31,-9.57,5.88,24674,3.59,79.40166225,-6.84438616,-0.1
6537,-78.38,-206.88,28.48,6537,3.6,21.00604671,-8.18275372,1.05
85727,-53.65,-99.37,17.42,85727,3.6,262.774904,-60.68360667,-0.1
46651,-147.14,48.65,53.89,46651,3.6,142.6754706,-40.46688763,0.43
42536,-24.62,35.09,6.59,42536,3.6,130.0733717,-52.92197259,-0.16
33018,-2.66,-47.67,16.59,33018,3.6,103.1972503,33.96136985,0.14
76470,-13.26,-3.48,16.76,76470,3.6,234.2560775,-28.13507099,1.36
49841,-200.33,-100.28,28.44,49841,3.61,152.6474879,-12.35383921,0.96
63613,263.58,-23.28,35.91,63613,3.61,195.5657397,-71.54879865,1.17
86929,-11.08,-56.37,8.79,86929,3.61,266.4333435,-64.7237345,1.09
15900,-74.25,-80.31,15.42,15900,3.61,51.20349011,9.02906504,0.9
13209,65.47,-116.59,20.45,13209,3.61,42.49578911,27.26079044,-0.08
7097,25.73,-3.29,11.09,7097,3.62,22.87080776,15.34583101,0.94
82729,-126.55,-227.77,21.67,82729,3.62,253.6462716,-42.36075916,1.37
17847,17.77,-44.7,8.57,17847,3.62,57.29054669,24.05352412,-0.03
37819,-10.77,5.97,2.35,37819,3.62,116.3137663,-37.96859848,1.82
113726,22.47,0.24,4.71,113726,3.62,345.4801938,42.32597866,-0.05
57363,-100.42,33.21,25.42,57363,3.63,176.4023639,-66.72884344,0.17
101769,118.28,-47.65,33.49,101769,3.64,309.3869573,14.59520289,0.5
46733,107.55,26.86,43.2,46733,3.65,142.8815403,63.06179545,0.41
110960,191.32,37.47,31.53,110960,3.65,337.2075023,-0.02006304,0.5
20205,115.29,-23.86,21.17,20205,3.65,64.94805793,15.62770031,0.95
88714,-8.43,-9.26,3.22,88714,3.65,271.6578283,-50.09145462,-0.06
77233,68.54,-41.31,21.31,77233,3.65,236.5467288,15.42192602,0.09
75695,-181.39,86.84,28.6,75695,3.66,231.9577163,29.10549164,0.37
76600,-22.1,-26.54,7.33,76600,3.66,234.6641015,-29.77768935,-0.18
68756,-56.52,17.19,10.56,68756,3.67,211.0976084,64.37580873,-0.08
103227,21.06,-24.75,5.41,103227,3.67,313.7024151,-58.4540947,1.11
22549,-3.62,1.03,2.59,22549,3.68,72.80152507,5.60510146,-0.16
97365,-4.58,11.1,7.28,97365,3.68,296.8469384,18.53425912,1.27
